id,student_id,course_id
5442,5205,14
5443,9370,1
5444,3975,11
5445,9002,5
5446,3359,17
5447,6712,16
5448,6754,14
5449,7215,4
5450,9751,14
5451,5675,7
5452,524,13
5453,1227,13
5454,4517,11
5455,8195,6
5456,6584,11
5457,6038,13
5458,9500,13
5459,3772,11
5460,5762,10
5461,349,12
5462,4917,13
5463,8827,13
5464,8894,14
5465,935,10
5466,4539,7
5467,8307,10
5468,3373,12
5469,8448,13
5470,3389,10
5471,3112,14
5472,5240,5
5473,5636,14
5474,989,12
5475,7991,5
5476,7210,5
5477,8317,1
5478,847,13
5479,7015,9
5480,3601,11
5481,8568,8
5482,7374,12
5483,1331,11
5484,730,17
5485,7315,15
5486,8464,13
5487,9374,4
5488,3954,6
5489,4199,8
5490,2745,13
5491,7643,15
5492,3081,17
5493,1366,11
5494,9374,14
5495,6307,12
5496,8217,14
5497,2398,17
5498,532,3
5499,5450,13
5500,8340,6
5501,1048,8
5502,4441,5
5503,8200,9
5504,1802,10
5505,262,3
5506,8648,11
5507,891,14
5508,546,1
5509,4841,1
5510,3992,13
5511,3530,9
5512,3362,7
5513,9185,1
5514,8705,13
5515,6371,12
5516,7396,12
5517,8598,5
5518,4767,6
5519,2816,13
5520,9833,17
5521,3502,3
5522,2188,13
5523,7137,13
5524,2601,16
5525,2088,11
5526,7986,4
5527,6231,1
5528,1469,11
5529,9719,11
5530,352,15
5531,5417,6
5532,9776,6
5533,9908,8
5534,6619,17
5535,6425,13
5536,9903,11
5537,3296,14
5538,7519,6
5539,5214,16
5540,7281,2
5541,6465,3
5542,6686,8
5543,3140,10
5544,720,2
5545,7689,5
5546,9644,12
5547,8296,14
5548,9165,11
5549,4249,7
5550,3280,8
5551,9805,6
5552,8486,14
5553,3532,12
5554,4813,14
5555,7675,14
5556,1393,8
5557,7844,4
5558,9981,11
5559,1744,10
5560,2121,1
5561,3481,5
5562,1418,5
5563,1165,13
5564,4564,10
5565,4066,17
5566,4413,6
5567,7448,12
5568,8065,16
5569,7460,11
5570,1477,5
5571,1481,13
5572,2414,8
5573,2126,6
5574,7707,11
5575,3702,13
5576,2949,2
5577,4478,17
5578,1426,9
5579,3274,15
5580,1984,3
5581,1267,8
5582,7169,10
5583,8978,8
5584,1238,12
5585,31,10
5586,6100,2
5587,4177,15
5588,1871,1
5589,3940,16
5590,3676,8
5591,6498,13
5592,7788,17
5593,8569,15
5594,2523,6
5595,8986,10
5596,5993,5
5597,3314,1
5598,2708,14
5599,690,14
5600,4147,12
5601,7896,9
5602,4654,8
5603,7909,10
5604,193,14
5605,2574,8
5606,3511,13
5607,4135,9
5608,3869,5
5609,2541,14
5610,8302,7
5611,9240,13
5612,1083,11
5613,4848,17
5614,6710,2
5615,6800,14
5616,1950,12
5617,2030,14
5618,6114,12
5619,772,5
5620,3233,14
5621,6702,14
5622,7931,6
5623,5074,15
5624,859,8
5625,858,12
5626,3345,13
5627,9664,13
5628,1080,11
5629,8651,9
5630,9443,14
5631,7301,6
5632,7080,6
5633,8225,14
5634,626,12
5635,8915,14
5636,6100,3
5637,1761,13
5638,7234,13
5639,5741,7
5640,4038,2
5641,9339,9
5642,5027,11
5643,3538,12
5644,7159,1
5645,1421,17
5646,9953,7
5647,796,16
5648,4503,1
5649,646,10
5650,3066,12
5651,4295,11
5652,3767,9
5653,9730,6
5654,8694,14
5655,6738,12
5656,9119,10
5657,1297,9
5658,9058,12
5659,1359,14
5660,2898,7
5661,5113,6
5662,4681,13
5663,523,12
5664,3543,9
5665,8644,12
5666,1301,16
5667,2025,9
5668,2267,11
5669,1850,9
5670,7514,12
5671,8224,13
5672,7488,13
5673,5148,7
5674,9926,12
5675,4060,3
5676,6613,7
5677,7921,7
5678,8506,13
5679,4386,14
5680,1253,6
5681,9032,8
5682,8057,12
5683,9850,14
5684,7346,11
5685,6436,6
5686,8638,2
5687,32,2
5688,9250,16
5689,4580,10
5690,3880,6
5691,8161,9
5692,2880,5
5693,8256,7
5694,3259,16
5695,5107,15
5696,5802,10
5697,270,13
5698,7181,17
5699,6458,14
5700,2888,8
5701,8934,2
5702,1850,2
5703,7464,14
5704,1909,16
5705,1624,7
5706,1240,9
5707,2996,16
5708,8273,11
5709,3549,14
5710,4321,13
5711,4801,14
5712,210,13
5713,8963,11
5714,3548,1
5715,9594,10
5716,7779,11
5717,4508,6
5718,3899,13
5719,6885,9
5720,949,12
5721,420,17
5722,299,13
5723,7993,14
5724,2508,1
5725,3722,11
5726,612,5
5727,3350,16
5728,9507,12
5729,9809,11
5730,6898,2
5731,7908,13
5732,2914,14
5733,6838,17
5734,8833,14
5735,4897,5
5736,702,14
5737,3927,9
5738,9521,12
5739,5134,16
5740,4520,8
5741,6524,9
5742,7460,14
5743,4275,6
5744,8160,13
5745,850,6
5746,2972,6
5747,2274,10
5748,2349,6
5749,8275,11
5750,4734,15
5751,7542,9
5752,6239,6
5753,8849,13
5754,5489,7
5755,4654,8
5756,4467,12
5757,7388,13
5758,1267,7
5759,3498,17
5760,119,17
5761,2808,8
5762,2629,3
5763,6784,8
5764,1731,9
5765,7767,13
5766,1270,12
5767,1007,12
5768,8166,16
5769,5024,14
5770,2132,5
5771,5074,12
5772,6876,17
5773,9957,3
5774,1840,14
5775,9154,13
5776,8424,5
5777,7283,6
5778,9530,10
5779,8521,3
5780,3791,9
5781,1794,7
5782,8989,1
5783,4916,1
5784,2819,11
5785,9881,16
5786,8624,11
5787,942,5
5788,5605,8
5789,7685,17
5790,7842,6
5791,1772,12
5792,7672,7
5793,234,13
5794,8995,6
5795,1958,13
5796,6542,6
5797,4725,14
5798,7020,6
5799,5973,15
5800,434,7
5801,7208,6
5802,892,6
5803,1479,8
5804,3632,10
5805,2528,5
5806,6128,17
5807,7820,10
5808,2103,11
5809,4806,14
5810,654,17
5811,7979,13
5812,4194,9
5813,5029,10
5814,5609,5
5815,3977,12
5816,7015,8
5817,8298,7
5818,3256,11
5819,4719,16
5820,1698,9
5821,1687,17
5822,9072,11
5823,3087,12
5824,582,14
5825,6982,14
5826,5817,12
5827,5055,17
5828,8221,10
5829,2454,10
5830,4081,1
5831,9024,17
5832,8916,10
5833,5061,12
5834,1407,14
5835,8137,4
5836,4636,11
5837,9546,12
5838,9087,10
5839,9530,13
5840,5086,11
5841,9300,14
5842,806,5
5843,7290,10
5844,3579,13
5845,4508,11
5846,9027,1
5847,3725,5
5848,6668,8
5849,7575,13
5850,7708,9
5851,6842,17
5852,8033,11
5853,6124,9
5854,8101,6
5855,4306,13
5856,1942,9
5857,9853,12
5858,397,8
5859,7375,16
5860,4286,12
5861,1240,5
5862,852,11
5863,4861,12
5864,8301,9
5865,7079,14
5866,4393,13
5867,1162,16
5868,1649,14
5869,8999,11
5870,8232,2
5871,4393,7
5872,2497,8
5873,3934,11
5874,980,17
5875,4266,2
5876,4010,14
5877,4602,13
5878,8156,14
5879,5178,10
5880,4322,17
5881,6641,12
5882,7987,6
5883,2755,17
5884,6175,2
5885,2267,7
5886,8784,6
5887,5834,11
5888,6171,5
5889,1300,12
5890,3713,9
5891,6124,16
5892,1317,11
5893,8001,11
5894,3927,8
5895,642,13
5896,1650,9
5897,8001,8
5898,6477,2
5899,9952,7
5900,2959,9
5901,2888,11
5902,4021,4
5903,6588,17
5904,6958,5
5905,3369,13
5906,833,17
5907,7598,6
5908,5974,8
5909,4676,12
5910,17,10
5911,8566,14
5912,4678,7
5913,1760,5
5914,8654,6
5915,881,17
5916,4650,13
5917,631,5
5918,1766,15
5919,4089,5
5920,3323,16
5921,2197,1
5922,8932,17
5923,1516,14
5924,3508,2
5925,5216,6
5926,3492,2
5927,3725,6
5928,4987,8
5929,3997,13
5930,8583,13
5931,3879,14
5932,7997,12
5933,1352,14
5934,7767,12
5935,113,10
5936,3398,5
5937,4467,9
5938,7141,14
5939,3045,14
5940,3173,1
5941,3960,7
5942,1521,5
5943,1426,9
5944,8423,1
5945,5061,12
5946,258,11
5947,5567,3
5948,1099,9
5949,1957,6
5950,4268,6
5951,4414,11
5952,5852,9
5953,5470,13
5954,9976,13
5955,6310,14
5956,1443,13
5957,442,10
5958,5825,15
5959,6900,17
5960,4656,4
5961,4350,11
5962,7837,9
5963,6246,16
5964,4249,8
5965,3806,14
5966,2044,7
5967,1367,5
5968,2953,10
5969,3228,3
5970,1672,5
5971,1863,7
5972,4632,9
5973,5005,5
5974,1858,13
5975,8560,16
5976,7755,9
5977,9165,9
5978,749,9
5979,7752,10
5980,4369,13
5981,1847,9
5982,4514,14
5983,6176,12
5984,3621,13
5985,4323,6
5986,4361,17
5987,8977,6
5988,4271,16
5989,2556,10
5990,2806,12
5991,9725,12
5992,2008,9
5993,3326,17
5994,8203,7
5995,833,14
5996,9859,13
5997,7409,10
5998,5558,13
5999,6724,9
6000,4922,8
6001,1352,9
6002,26,13
6003,5547,12
6004,6529,6
6005,6009,7
6006,6599,5
6007,9067,16
6008,8092,8
6009,3576,8
6010,1154,5
6011,7389,6
6012,2272,7
6013,7651,9
6014,9012,12
6015,3308,4
6016,7106,13
6017,920,6
6018,9638,14
6019,6874,10
6020,6113,9
6021,1188,5
6022,1322,10
6023,5448,14
6024,225,11
6025,9878,8
6026,8557,13
6027,2143,11
6028,1581,5
6029,8489,14
6030,832,13
6031,3560,10
6032,7813,12
6033,3181,12
6034,7347,10
6035,5390,12
6036,4080,14
6037,5464,14
6038,6588,12
6039,2371,17
6040,5670,13
6041,6483,10
6042,3513,14
6043,1250,10
6044,4906,5
6045,2150,14
6046,4463,13
6047,8652,16
6048,9764,12
6049,5948,3
6050,5410,11
6051,8711,14
6052,4655,6
6053,929,2
6054,3499,17
6055,6370,14
6056,2791,8
6057,6388,10
6058,3605,2
6059,3807,3
6060,6870,13
6061,6299,6
6062,7061,17
6063,9704,2
6064,6173,13
6065,3879,2
6066,509,7
6067,362,10
6068,9089,12
6069,4416,14
6070,288,11
6071,3635,13
6072,4617,17
6073,8195,13
6074,2853,5
6075,1888,12
6076,627,12
6077,3639,14
6078,9632,6
6079,7726,6
6080,1800,13
6081,9104,17
6082,3634,3
6083,3680,16
6084,3899,6
6085,4828,14
6086,985,14
6087,9082,9
6088,1010,11
6089,4480,9
6090,9484,17
6091,3117,17
6092,1728,11
6093,5679,9
6094,5820,15
6095,4910,1
6096,4802,8
6097,6965,12
6098,773,5
6099,7058,14
6100,7072,9
6101,6452,16
6102,8193,13
6103,1307,9
6104,3420,12
6105,8229,8
6106,3402,14
6107,1309,17
6108,4409,6
6109,711,17
6110,8367,8
6111,5753,11
6112,4612,16
6113,7430,6
6114,1774,14
6115,7706,6
6116,9400,1
6117,6202,10
6118,3712,5
6119,8369,9
6120,6374,14
6121,1081,9
6122,9811,4
6123,9060,10
6124,7206,5
6125,9577,11
6126,899,12
6127,4435,9
6128,7897,5
6129,6777,6
6130,3077,13
6131,8033,17
6132,7945,10
6133,6063,13
6134,1766,6
6135,9957,11
6136,4959,9
6137,460,2
6138,588,5
6139,2092,14
6140,5277,5
6141,8518,7
6142,44,7
6143,297,13
6144,2874,13
6145,3757,10
6146,9040,11
6147,2565,8
6148,1671,14
6149,1385,3
6150,8756,14
6151,9933,3
6152,5232,13
6153,2406,8
6154,7554,11
6155,1011,14
6156,9860,5
6157,9606,1
6158,5691,9
6159,3093,10
6160,1609,15
6161,6670,6
6162,7041,17
6163,1183,8
6164,2164,1
6165,8261,7
6166,7895,11
6167,6460,10
6168,5956,8
6169,6180,8
6170,7103,2
6171,6362,16
6172,5383,9
6173,3524,10
6174,6016,17
6175,2746,2
6176,5059,3
6177,206,4
6178,7550,6
6179,3444,6
6180,3990,11
6181,2320,7
6182,1748,17
6183,1497,8
6184,59,10
6185,760,11
6186,5099,7
6187,792,9
6188,6553,7
6189,3064,12
6190,1651,17
6191,1563,6
6192,8900,14
6193,5835,11
6194,8530,3
6195,4954,11
6196,1762,5
6197,4810,11
6198,5777,9
6199,5520,6
6200,4818,12
6201,8203,12
6202,424,4
6203,7428,12
6204,7695,14
6205,2360,5
6206,214,8
6207,4538,17
6208,6935,10
6209,9655,15
6210,7145,10
6211,1397,10
6212,2906,16
6213,7307,14
6214,7572,17
6215,7695,10
6216,7617,15
6217,8932,13
6218,5487,12
6219,3029,13
6220,8660,5
6221,8854,5
6222,6878,13
6223,1246,9
6224,5230,8
6225,2124,13
6226,1545,16
6227,7832,12
6228,1730,1
6229,8737,14
6230,3367,10
6231,9605,5
6232,3513,7
6233,7252,11
6234,4952,15
6235,3200,6
6236,547,6
6237,3209,13
6238,5256,6
6239,7174,12
6240,3878,17
6241,5257,16
6242,6801,10
6243,2133,2
6244,4596,17
6245,6058,17
6246,3544,11
6247,3790,14
6248,4061,17
6249,2266,9
6250,4066,9
6251,3229,13
6252,5198,11
6253,5912,5
6254,8246,3
6255,8043,17
6256,7621,8
6257,5397,15
6258,8239,10
6259,1992,12
6260,9701,13
6261,2917,12
6262,675,6
6263,8576,9
6264,5623,4
6265,185,7
6266,1432,14
6267,6550,10
6268,6411,15
6269,6411,11
6270,1382,12
6271,3086,12
6272,6380,12
6273,5414,14
6274,2548,9
6275,3638,17
6276,3013,15
6277,856,16
6278,41,12
6279,7965,5
6280,7716,15
6281,8122,12
6282,8589,12
6283,5617,6
6284,9404,17
6285,5359,10
6286,5239,6
6287,6559,12
6288,2744,5
6289,3230,7
6290,156,5
6291,6243,6
6292,2582,10
6293,6391,8
6294,2539,8
6295,1520,9
6296,8158,12
6297,4959,8
6298,1487,2
6299,5951,5
6300,4986,6
6301,9326,11
6302,666,4
6303,1312,6
6304,9774,7
6305,4705,13
6306,5346,13
6307,5334,14
6308,100,12
6309,9601,9
6310,9640,12
6311,2761,2
6312,3761,5
6313,4117,9
6314,9634,17
6315,3100,10
6316,7642,15
6317,7998,6
6318,3331,1
6319,6460,14
6320,8941,15
6321,115,11
6322,4326,9
6323,7732,13
6324,1987,9
6325,5357,12
6326,8923,11
6327,7892,9
6328,7430,17
6329,3297,16
6330,3541,8
6331,3310,2
6332,7894,15
6333,800,11
6334,9135,10
6335,2085,12
6336,583,11
6337,1022,17
6338,8228,16
6339,3159,14
6340,9149,1
6341,1272,11
6342,6506,13
6343,6058,14
6344,694,6
6345,2589,14
6346,2978,7
6347,9072,17
6348,5293,10
6349,2253,10
6350,5137,6
6351,494,10
6352,5355,2
6353,6863,9
6354,6081,8
6355,811,9
6356,1557,10
6357,1169,15
6358,9634,9
6359,8492,9
6360,3501,12
6361,7034,7
6362,4493,11
6363,2975,8
6364,7745,17
6365,3844,5
6366,4101,11
6367,1348,11
6368,6733,4
6369,3226,13
6370,6277,9
6371,7602,11
6372,1909,14
6373,3320,13
6374,8020,15
6375,9419,8
6376,7796,8
6377,5160,6
6378,5370,7
6379,5001,12
6380,5170,14
6381,1751,12
6382,5681,14
6383,7960,14
6384,9237,8
6385,4118,13
6386,9720,9
6387,9836,10
6388,3906,9
6389,364,16
6390,7695,10
6391,579,2
6392,4652,13
6393,3245,14
6394,3192,13
6395,8574,11
6396,2232,6
6397,7245,16
6398,4178,12
6399,2371,15
6400,3684,14
6401,5668,13
6402,9075,14
6403,2248,13
6404,7934,11
6405,6213,7
6406,8327,10
6407,911,8
6408,305,12
6409,9115,3
6410,8574,9
6411,9499,8
6412,3954,13
6413,5346,10
6414,7525,10
6415,3916,8
6416,545,12
6417,42,17
6418,6796,5
6419,4445,16
6420,523,12
6421,4485,16
6422,9080,13
6423,7595,2
6424,7620,12
6425,6499,5
6426,8775,1
6427,2652,8
6428,5624,12
6429,6771,8
6430,5823,15
6431,1263,7
6432,2971,9
6433,9922,10
6434,9076,14
6435,5542,11
6436,5914,8
6437,2135,14
6438,7284,16
6439,3582,6
6440,88,5
6441,9208,13
6442,7620,8
6443,4810,14
6444,3293,14
6445,7480,11
6446,3925,12
6447,117,14
6448,9913,15
6449,3379,8
6450,7089,9
6451,494,17
6452,6388,12
6453,5949,12
6454,6892,8
6455,5677,15
6456,6102,3
6457,5663,9
6458,3046,12
6459,9939,14
6460,1281,17
6461,5296,5
6462,836,8
6463,9257,4
6464,2133,6
6465,9989,9
6466,729,4
6467,7498,14
6468,2034,14
6469,9594,11
6470,1370,14
6471,3662,10
6472,398,14
6473,5047,14
6474,4017,16
6475,975,14
6476,8671,13
6477,6002,5
6478,9148,15
6479,8862,14
6480,9324,7
6481,4031,7
6482,3581,1
6483,5818,12
6484,150,2
6485,4436,5
6486,6484,14
6487,5489,11
6488,8742,14
6489,7886,13
6490,7876,10
6491,7195,4
6492,6207,5
6493,1748,8
6494,9744,11
6495,5389,12
6496,5864,13
6497,7380,10
6498,2525,8
6499,1905,10
6500,356,14
6501,1907,12
6502,4103,8
6503,6169,2
6504,6273,9
6505,7760,7
6506,296,15
6507,1633,11
6508,6987,13
6509,3174,9
6510,2745,16
6511,9374,11
6512,7157,13
6513,2784,7
6514,4614,13
6515,5432,15
6516,1017,17
6517,5568,7
6518,1328,11
6519,1972,11
6520,5171,14
6521,6166,12
6522,6679,8
6523,2803,8
6524,587,9
6525,4018,11
6526,8734,14
6527,2254,14
6528,2716,16
6529,163,15
6530,4655,9
6531,921,4
6532,9126,11
6533,9636,9
6534,3699,8
6535,6130,11
6536,6046,9
6537,906,8
6538,5750,2
6539,8426,11
6540,4698,7
6541,1445,8
6542,7920,7
6543,5497,9
6544,4411,7
6545,2134,5
6546,671,3
6547,6169,10
6548,9805,14
6549,7829,1
6550,7449,9
6551,2314,9
6552,8940,17
6553,3666,11
6554,5796,11
6555,9453,17
6556,7673,2
6557,4709,9
6558,1607,16
6559,4307,8
6560,3729,5
6561,3311,14
6562,7224,10
6563,1590,10
6564,1723,16
6565,5263,10
6566,547,6
6567,1525,17
6568,7571,7
6569,4397,5
6570,95,8
6571,8120,9
6572,3487,5
6573,1727,10
6574,3164,12
6575,7520,13
6576,6167,8
6577,9530,16
6578,9914,12
6579,6021,14
6580,4780,2
6581,7153,7
6582,7522,7
6583,3623,11
6584,6723,13
6585,1250,5
6586,8691,13
6587,5211,14
6588,9417,10
6589,7524,8
6590,6427,10
6591,8237,14
6592,15,12
6593,2998,13
6594,6687,8
6595,1469,9
6596,4264,12
6597,9984,10
6598,2731,14
6599,4401,5
6600,8471,17
6601,5833,14
6602,3119,8
6603,9799,9
6604,5562,4
6605,3548,4
6606,1642,5
6607,882,4
6608,5300,13
6609,5271,8
6610,6786,5
6611,2023,10
6612,2641,14
6613,5493,3
6614,3883,14
6615,748,4
6616,1212,13
6617,1059,3
6618,6841,17
6619,7679,11
6620,1530,11
6621,7467,13
6622,4233,3
6623,3652,1
6624,4297,12
6625,9829,16
6626,7923,13
6627,2471,10
6628,1576,9
6629,6008,9
6630,2977,10
6631,9651,6
6632,8239,5
6633,8821,9
6634,6026,12
6635,6523,1
6636,9918,9
6637,6814,10
6638,8583,6
6639,9747,13
6640,3759,17
6641,7039,6
6642,5173,16
6643,5533,6
6644,1555,17
6645,5812,7
6646,6096,8
6647,8829,14
6648,7333,10
6649,714,13
6650,1854,2
6651,5832,12
6652,4188,10
6653,2258,13
6654,5139,8
6655,4886,6
6656,8994,9
6657,8681,6
6658,135,10
6659,7431,8
6660,3926,17
6661,9169,11
6662,7640,2
6663,5495,10
6664,8039,13
6665,1682,5
6666,7583,1
6667,4625,5
6668,4332,13
6669,9293,9
6670,302,4
6671,643,11
6672,1354,11
6673,6028,6
6674,8772,13
6675,891,10
6676,48,10
6677,3597,8
6678,5789,4
6679,8906,8
6680,2676,9
6681,9688,14
6682,6372,17
6683,8247,14
6684,535,6
6685,7301,13
6686,5303,16
6687,9066,10
6688,6876,11
6689,985,13
6690,9554,14
6691,8514,10
6692,6086,14
6693,2297,14
6694,8001,6
6695,9544,17
6696,68,5
6697,4347,5
6698,4683,12
6699,9716,11
6700,6540,14
6701,6514,7
6702,7650,3
6703,1444,10
6704,7014,8
6705,1581,14
6706,4230,15
6707,9858,12
6708,592,14
6709,2890,6
6710,4972,3
6711,3028,14
6712,966,7
6713,854,10
6714,7389,2
6715,6556,14
6716,8062,12
6717,4938,7
6718,1432,12
6719,9822,8
6720,4251,12
6721,8339,13
6722,8808,13
6723,2161,5
6724,6770,6
6725,376,14
6726,4501,10
6727,220,13
6728,4040,14
6729,7143,9
6730,7984,14
6731,6144,1
6732,2768,11
6733,7794,10
6734,5179,5
6735,1876,13
6736,6332,13
6737,863,8
6738,6571,14
6739,4102,5
6740,5416,12
6741,9746,8
6742,3798,12
6743,4397,15
6744,7211,17
6745,6420,14
6746,7592,17
6747,728,8
6748,6475,13
6749,7044,17
6750,2478,8
6751,1525,7
6752,528,14
6753,2751,13
6754,2542,10
6755,4645,14
6756,7163,10
6757,3732,10
6758,5349,12
6759,1742,2
6760,1236,13
6761,6581,13
6762,8227,17
6763,347,6
6764,4583,16
6765,5076,9
6766,1004,15
6767,8290,10
6768,1325,17
6769,3309,2
6770,4455,11
6771,5522,9
6772,4781,14
6773,6074,5
6774,5276,17
6775,7337,8
6776,8810,13
6777,4251,8
6778,141,13
6779,6559,17
6780,9089,11
6781,8811,13
6782,402,4
6783,532,11
6784,925,7
6785,8860,9
6786,2165,14
6787,8192,7
6788,8212,10
6789,7450,5
6790,167,10
6791,4527,9
6792,9652,5
6793,4869,11
6794,9386,12
6795,2031,5
6796,5128,6
6797,8042,10
6798,2769,6
6799,3440,11
6800,7453,11
6801,3509,6
6802,4817,12
6803,1329,12
6804,1231,1
6805,61,17
6806,9785,12
6807,2095,14
6808,6316,14
6809,1511,6
6810,7180,2
6811,6876,14
6812,5532,4
6813,6604,11
6814,5807,14
6815,2547,10
6816,1369,14
6817,9025,3
6818,5232,7
6819,1416,10
6820,937,17
6821,138,8
6822,3650,10
6823,6055,3
6824,5419,10
6825,458,14
6826,119,2
6827,6474,17
6828,2812,10
6829,9279,11
6830,1653,12
6831,6069,10
6832,6547,13
6833,6383,8
6834,9894,5
6835,1384,8
6836,1376,14
6837,5765,5
6838,7221,12
6839,730,6
6840,9103,14
6841,93,14
6842,2168,5
6843,4492,17
6844,6980,9
6845,8883,11
6846,6101,8
6847,2161,2
6848,6720,12
6849,2681,7
6850,1488,5
6851,9200,11
6852,2757,13
6853,2059,16
6854,9091,14
6855,6426,13
6856,5907,12
6857,740,1
6858,9264,3
6859,2141,13
6860,3496,2
6861,2860,3
6862,7919,7
6863,4997,13
6864,4955,16
6865,5508,16
6866,8943,13
6867,1672,14
6868,7720,13
6869,7345,17
6870,2828,14
6871,2242,14
6872,6623,6
6873,896,11
6874,6138,7
6875,8375,14
6876,655,13
6877,9038,12
6878,8861,7
6879,7229,11
6880,8985,10
6881,7028,1
6882,8149,10
6883,8669,8
6884,953,16
6885,5055,16
6886,6970,13
6887,5965,12
6888,8704,14
6889,5676,17
6890,5443,10
6891,1236,12
6892,8101,16
6893,3843,6
6894,3062,10
6895,7668,12
6896,6309,14
6897,2352,15
6898,8138,7
6899,7129,12
6900,3248,9
6901,6929,14
6902,6690,15
6903,7368,12
6904,5117,11
6905,8320,15
6906,3598,11
6907,6577,14
6908,6406,5
6909,7289,12
6910,3883,6
6911,396,14
6912,2638,2
6913,827,12
6914,4591,17
6915,3987,8
6916,3232,11
6917,7473,6
6918,1252,10
6919,8818,14
6920,9660,15
6921,3173,14
6922,6292,17
6923,6183,14
6924,9852,7
6925,2856,10
6926,8563,15
6927,4606,8
6928,2066,14
6929,3622,12
6930,7839,6
6931,1504,14
6932,8969,14
6933,4455,1
6934,8529,11
6935,1919,9
6936,2961,4
6937,6175,1
6938,1713,9
6939,5180,17
6940,3141,9
6941,7381,9
6942,5264,4
6943,6870,5
6944,9857,7
6945,4969,17
6946,2323,15
6947,107,5
6948,8310,8
6949,1869,8
6950,6953,15
6951,9275,14
6952,5601,13
6953,7421,7
6954,632,9
6955,5136,4
6956,8027,6
6957,4689,11
6958,2157,10
6959,447,8
6960,3910,9
6961,3051,13
6962,7759,17
6963,1796,7
6964,3189,10
6965,5898,1
6966,6143,8
6967,2998,9
6968,653,11
6969,5253,13
6970,8866,14
6971,693,1
6972,2750,8
6973,6619,9
6974,9092,17
6975,6254,14
6976,5480,7
6977,4110,9
6978,9472,12
6979,6446,10
6980,4537,17
6981,5994,15
6982,1653,16
6983,4948,13
6984,1459,11
6985,1234,11
6986,8681,6
6987,9277,14
6988,7026,13
6989,9590,6
6990,8373,8
6991,1051,8
6992,7098,4
6993,6756,12
6994,8242,8
6995,5789,5
6996,2659,12
6997,5780,13
6998,8263,10
6999,9848,17
7000,6388,9
7001,244,12
7002,5461,6
7003,772,10
7004,443,4
7005,9297,10
7006,8204,10
7007,2304,6
7008,9950,13
7009,1722,3
7010,8209,9
7011,317,7
7012,6844,17
7013,2942,8
7014,494,9
7015,9170,11
7016,6206,15
7017,6126,14
7018,4521,6
7019,5948,3
7020,3114,9
7021,5927,12
7022,1421,4
7023,9498,6
7024,8258,16
7025,6122,10
7026,3918,9
7027,7135,13
7028,9369,12
7029,3637,9
7030,7293,11
7031,8566,10
7032,1716,12
7033,4015,17
7034,9916,12
7035,8849,11
7036,2649,10
7037,5310,10
7038,5901,13
7039,3218,5
7040,5885,12
7041,699,9
7042,6928,12
7043,2986,11
7044,9206,7
7045,7178,7
7046,2659,12
7047,3716,14
7048,4500,15
7049,2489,7
7050,3642,13
7051,1828,10
7052,2123,10
7053,1020,17
7054,3289,9
7055,1998,11
7056,3173,17
7057,2011,13
7058,2981,8
7059,8078,17
7060,5398,9
7061,8094,11
7062,1413,14
7063,1650,12
7064,9419,8
7065,3930,17
7066,4027,11
7067,9601,14
7068,8027,5
7069,5977,6
7070,9649,3
7071,9023,10
7072,7525,6
7073,7412,13
7074,664,7
7075,7124,7
7076,4922,14
7077,6583,12
7078,8824,5
7079,2206,7
7080,2394,10
7081,4841,11
7082,9829,13
7083,3384,6
7084,7708,13
7085,2452,4
7086,5263,14
7087,3650,14
7088,95,13
7089,7636,10
7090,1536,16
7091,2084,5
7092,3142,9
7093,5021,11
7094,1958,11
7095,8346,2
7096,4494,17
7097,6182,8
7098,5072,7
7099,6361,14
7100,2850,17
7101,7881,12
7102,3200,2
7103,1884,12
7104,6314,14
7105,4669,12
7106,725,13
7107,9695,8
7108,7565,5
7109,2355,14
7110,2805,2
7111,9841,16
7112,7558,17
7113,6143,9
7114,2149,13
7115,7717,13
7116,5697,10
7117,3186,12
7118,2600,6
7119,8523,11
7120,6197,8
7121,5418,17
7122,8581,11
7123,9403,5
7124,1494,9
7125,7167,9
7126,3892,10
7127,2374,6
7128,5113,12
7129,1997,12
7130,5642,7
7131,5638,13
7132,5937,9
7133,4232,10
7134,7603,11
7135,749,6
7136,1810,6
7137,5554,12
7138,8972,4
7139,7351,13
7140,3901,13
7141,9105,12
7142,992,14
7143,9368,10
7144,3721,13
7145,157,10
7146,7924,5
7147,9210,11
7148,9893,16
7149,8475,13
7150,3215,14
7151,8369,1
7152,7868,5
7153,8839,2
7154,3063,7
7155,9348,13
7156,2285,14
7157,1762,6
7158,2827,4
7159,7553,12
7160,3938,1
7161,4824,13
7162,6914,2
7163,383,3
7164,6000,17
7165,3827,7
7166,3623,1
7167,7432,13
7168,9954,14
7169,367,6
7170,4259,8
7171,9507,11
7172,5948,14
7173,2134,14
7174,7941,13
7175,4716,4
7176,9654,12
7177,622,14
7178,2067,6
7179,2010,10
7180,8181,8
7181,4827,7
7182,7190,8
7183,8982,10
7184,1076,10
7185,7285,7
7186,8903,10
7187,6100,5
7188,8222,7
7189,9334,5
7190,5132,11
7191,8283,14
7192,4728,10
7193,2191,14
7194,3993,6
7195,6209,11
7196,753,8
7197,3521,10
7198,8711,13
7199,4498,9
7200,1731,11
7201,3909,15
7202,6217,15
7203,5456,12
7204,8724,14
7205,4831,12
7206,8728,10
7207,1813,16
7208,7901,6
7209,2296,14
7210,90,9
7211,1337,11
